transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,payment_method,discount_applied,transaction_status,review_text
TX_0000001707,CUST0211,2025-02-18,BQ-164,22,439000,Credit Card,27.0,Completed,
TX_0000001159,CUST0143,2025-03-25,FJ-499,18,256000,Credit Card,30.0,Completed,
TX_0000004916,CUST0593,2025-05-05,LX-504,16,240000,Cash,30.0,Refunded,
TX_0000006435,CUST0778,2025-01-09,LI-055,29,185000,Cash,1.0,Completed,
TX_0000006442,CUST0779,2025-09-04,CY-853,9,461000,E-wallet,40.0,Completed,Doesn't match my expectations
TX_0000004484,CUST0542,2024-11-25,QK-392,20,284000,E-wallet,8.0,Completed,
TX_0000002752,CUST0334,2024-11-22,VF-188,20,198000,Debit Card,31.0,Completed,
TX_0000005248,CUST0634,2025-03-21,VM-442,18,141000,Bank Transfer,29.0,Completed,
TX_0000002649,CUST0322,2024-12-05,LE-177,12,351000,Credit Card,38.0,Completed,
TX_0000006154,CUST0744,2024-12-23,WN-729,12,345000,E-wallet,33.0,Completed,"Competitive price, decent quality"
TX_0000005461,CUST0662,2025-01-25,SJ-762,33,163000,Debit Card,14.0,Completed,"Responsive seller, good problem solving"
TX_0000004310,CUST0520,2024-11-22,BY-743,19,395000,E-wallet,38.0,Pending,
TX_0000006445,CUST0780,2025-07-13,OH-445,15,282000,Cash,30.0,Cancelled,
TX_0000008061,CUST0981,2024-08-06,PA-696,21,350000,Bank Transfer,20.0,Refunded,
TX_0000001783,CUST0219,2024-10-27,AV-351,10,473000,Debit Card,,Completed,
TX_0000002577,CUST0315,2024-12-30,BL-347,12,498000,Credit Card,25.0,Completed,
TX_0000002550,CUST0313,2025-02-26,UQ-540,2,300000,E-wallet,41.0,Refunded,
TX_0000007211,CUST0874,2025-08-09,XU-477,27,111000,E-wallet,,Completed,
TX_0000000905,CUST0113,2025-01-03,XD-825,19,248000,E-wallet,,Completed,
TX_0000001447,CUST0183,2025-03-20,SQ-309,1,395000,Debit Card,10.0,Completed,"Item arrived quickly, good condition"
TX_0000007696,CUST0935,2025-03-06,RE-751,15,316000,Credit Card,1.0,Completed,
TX_0000008149,CUST0993,2025-05-21,VN-358,10,141000,E-wallet,25.0,Completed,Price worth it for the quality
TX_0000006665,CUST0806,2025-02-11,LG-256,29,166000,Debit Card,31.0,Completed,Responsive and helpful seller
TX_0000006172,CUST0747,2025-07-07,FQ-174,22,398000,E-wallet,24.0,Completed,
TX_0000006795,CUST0824,2025-04-15,KX-913,31,83000,E-wallet,48.0,Completed,
TX_0000007988,CUST0969,2025-09-22,UU-574,25,260000,Cash,3.0,Completed,"Original item, fast shipping"
TX_0000001785,CUST0219,2025-04-15,FN-448,12,453000,Bank Transfer,25.0,Completed,"Item arrived quickly, good condition"
TX_0000001566,CUST0196,2025-09-21,VM-726,20,460000,Cash,44.0,Cancelled,
TX_0000006583,CUST0796,2025-02-24,JY-830,20,16000,Bank Transfer,6.0,Completed,
TX_0000004161,CUST0504,2024-11-06,UT-138,28,400000,Cash,17.0,Completed,
TX_0000007725,CUST0939,2025-08-20,BC-832,15,158000,E-wallet,14.0,Completed,
TX_0000004320,CUST0521,2024-12-19,QK-109,6,31000,E-wallet,,Completed,
TX_0000003480,CUST0421,2025-09-21,MN-635,15,174000,Debit Card,32.0,Pending,Slightly defective but still usable
TX_0000004988,CUST0604,2025-01-26,RX-138,34,144000,Credit Card,39.0,Completed,
TX_0000003378,CUST0408,2025-02-27,JZ-271,20,387000,Credit Card,29.0,Completed,
TX_0000005293,CUST0641,2025-03-26,BZ-984,34,171000,Debit Card,29.0,Completed,
TX_0000007569,CUST0919,2025-02-07,HV-913,10,151000,Debit Card,43.0,Completed,
TX_0000004252,CUST0515,2025-09-05,ZK-941,23,372000,Cash,42.0,Completed,Size doesn't match expectations
TX_0000006156,CUST0744,2024-08-25,LR-114,17,78000,E-wallet,,Completed,
TX_0000003459,CUST0417,2025-02-13,AL-999,36,437000,Cash,29.0,Completed,
TX_0000006916,CUST0841,2025-08-18,AY-415,25,233000,E-wallet,2.0,Pending,
TX_0000005467,CUST0663,2024-10-14,NZ-412,32,463000,Credit Card,4.0,Completed,Doesn't meet expectations
TX_0000004040,CUST0486,2025-08-04,IT-736,37,175000,Cash,3.0,Completed,"Packaging not neat, but item is okay"
TX_0000004831,CUST0582,2024-12-30,WH-356,31,1925000,Credit Card,29.0,Completed,
TX_0000007957,CUST0967,2025-08-24,DE-819,7,14000,Debit Card,35.0,Completed,
TX_0000004413,CUST0534,2025-02-07,VD-068,27,227000,Bank Transfer,29.0,Completed,
TX_0000002334,CUST0287,2025-08-24,AH-106,25,338000,Bank Transfer,42.0,Pending,"Good product, meets expectations"
TX_0000007431,CUST0900,2025-03-11,BL-802,3,320000,Bank Transfer,16.0,Completed,Quality below expectations
TX_0000000255,CUST0032,2025-03-02,TM-530,22,320000,Bank Transfer,22.0,Completed,
TX_0000004086,CUST0493,2025-03-31,AT-790,19,440000,Debit Card,10.0,Completed,"Poor product, requesting refund"
TX_0000001114,CUST0137,2025-01-05,VE-847,31,108000,Credit Card,49.0,Completed,
TX_0000008135,CUST0991,2025-06-17,MB-603,16,421000,Debit Card,25.0,Completed,
TX_0000005284,CUST0639,2025-02-16,FQ-622,23,396000,Credit Card,1.0,Completed,Quality below expectations
TX_0000000222,CUST0029,2024-04-07,WB-357,17,445000,Credit Card,39.0,Completed,Disappointed with item quality
TX_0000000268,CUST0033,2025-03-23,IL-018,39,106000,Cash,17.0,Completed,Fast response from seller
TX_0000000108,CUST0014,2025-01-13,MG-363,6,154000,Debit Card,1.0,Completed,
TX_0000004845,CUST0583,2025-02-13,IX-708,25,162000,Bank Transfer,23.0,Completed,"Thick bubble wrap packaging, safe"
TX_0000001227,CUST0153,2025-09-17,MQ-864,35,133000,Debit Card,37.0,Completed,"Super fast shipping, thanks"
TX_0000007403,CUST0897,2024-12-02,QR-826,18,428000,Debit Card,2.0,Cancelled,Item arrived safely
TX_0000004763,CUST0573,2025-03-14,NZ-882,21,212000,Bank Transfer,42.0,Completed,
TX_0000003299,CUST0399,2025-06-24,PK-587,33,36000,Debit Card,43.0,Completed,High quality product
TX_0000005713,CUST0694,2025-09-13,PG-228,13,450000,Cash,31.0,Completed,Bit overpriced but quality is okay
TX_0000001513,CUST0190,2025-04-30,XC-530,31,111000,Bank Transfer,37.0,Completed,"Cheap price, decent quality"
TX_0000007017,CUST0854,2025-03-23,YI-286,20,168000,Debit Card,15.0,Completed,
TX_0000007019,CUST0854,2024-11-18,WO-842,33,329000,Debit Card,43.0,Completed,
TX_0000000304,CUST0039,2025-08-06,IT-806,31,452000,Bank Transfer,46.0,Refunded,
TX_0000002084,CUST0255,2024-11-27,FL-224,23,64000,Cash,33.0,Completed,Expensive price but worth it
TX_0000004210,CUST0509,2024-12-11,EX-213,26,223000,Credit Card,25.0,Completed,Responsive and helpful seller
TX_0000003013,CUST0368,2024-11-26,PK-101,29,277000,Cash,17.0,Completed,
TX_0000007837,CUST0952,2024-10-07,IE-186,15,169000,E-wallet,45.0,Completed,
TX_0000004921,CUST0595,2025-02-13,AI-218,20,255000,Cash,29.0,Completed,Doesn't meet expectations
TX_0000001211,CUST0151,2024-11-06,UK-750,33,368000,Credit Card,,Completed,Size doesn't match expectations
TX_0000001787,CUST0220,2025-01-02,TJ-775,19,390000,Bank Transfer,7.0,Cancelled,"Professional seller, highly recommended"
TX_0000007962,CUST0968,2025-03-10,PC-951,37,350000,Bank Transfer,27.0,Completed,
TX_0000003514,CUST0424,2025-07-26,HE-035,32,321000,Debit Card,42.0,Completed,
TX_0000000528,CUST0069,2024-11-29,WW-178,27,101000,Cash,36.0,Completed,"Original item, fast shipping"
TX_0000001437,CUST0182,2025-08-12,NM-384,36,77000,E-wallet,9.0,Completed,"Safe shipping, nothing damaged"
TX_0000002127,CUST0260,2024-03-14,IO-857,17,338000,Bank Transfer,12.0,Completed,
TX_0000005385,CUST0655,2025-07-02,QA-365,20,401000,Credit Card,38.0,Cancelled,"Poor product, requesting refund"
TX_0000005891,CUST0712,2025-07-12,FP-226,30,312000,Cash,35.0,Completed,
TX_0000000377,CUST0051,2024-10-08,FM-974,16,17000,E-wallet,16.0,Completed,
TX_0000001870,CUST0229,2024-10-23,ZR-301,11,16000,Cash,42.0,Cancelled,
TX_0000006155,CUST0744,2024-07-21,DJ-638,3,61000,Bank Transfer,21.0,Completed,Shipping a bit slow but good item
TX_0000002209,CUST0661,2025-09-18,VW-303,27,360000,Credit Card,,Cancelled,
TX_0000006776,CUST0822,2025-02-13,SR-937,30,150000,Credit Card,30.0,Completed,
TX_0000006150,CUST0743,2024-12-15,XP-502,13,392000,Credit Card,25.0,Completed,"Professional seller, highly recommended"
TX_0000000756,CUST0094,2025-03-14,PU-360,2,14000,Bank Transfer,23.0,Cancelled,
TX_0000000292,CUST0038,2024-11-15,GE-034,25,163000,Cash,30.0,Completed,
TX_0000003095,CUST0379,2025-01-03,OG-756,39,117000,Debit Card,35.0,Cancelled,
TX_0000006368,CUST0770,2025-01-24,PV-030,31,89000,Credit Card,0.0,Completed,
TX_0000001544,CUST0194,2025-08-12,IE-433,15,179000,Bank Transfer,33.0,Completed,
TX_0000000291,CUST0037,2025-06-29,QD-612,40,397000,E-wallet,14.0,Completed,
TX_0000000189,CUST0023,2024-03-15,CS-273,36,130000,Credit Card,49.0,Completed,Price worth it for the quality
TX_0000006884,CUST0836,2025-08-29,XA-899,27,185000,Bank Transfer,44.0,Completed,"Poor product, requesting refund"
TX_0000001202,CUST0149,2025-02-09,OM-674,34,100000,Credit Card,43.0,Completed,"Quality matches the price, decent enough"
TX_0000006814,CUST0826,2025-03-28,JH-096,33,297000,Cash,8.0,Completed,Price matches quality
TX_0000007584,CUST0922,2024-11-30,RB-700,2,278000,E-wallet,15.0,Completed,Doesn't meet expectations
TX_0000001537,CUST0193,2025-09-15,BU-297,12,243000,Bank Transfer,46.0,Completed,
TX_0000004152,CUST0503,2024-12-05,RC-490,28,294000,Debit Card,23.0,Completed,
TX_0000006847,CUST0831,2025-02-17,IC-694,17,471000,Debit Card,9.0,Completed,"Original item, fast shipping"
TX_0000000502,CUST0065,2024-11-25,ZY-402,11,201000,Bank Transfer,50.0,Completed,"Professional seller, highly recommended"
TX_0000002227,CUST0270,2025-09-06,GR-258,40,138000,E-wallet,13.0,Completed,"Defective item, please replace"
TX_0000003529,CUST0425,2025-02-09,TE-686,39,326000,Bank Transfer,45.0,Refunded,
TX_0000003425,CUST0414,2025-06-19,KD-495,29,297000,E-wallet,45.0,Completed,
TX_0000001540,CUST0194,2025-03-19,IQ-786,2,348000,Cash,3.0,Completed,Satisfying service
TX_0000007623,CUST0927,2025-08-24,HF-959,16,398000,Debit Card,,Completed,Slightly defective but still usable
TX_0000007345,CUST0891,2025-09-16,IT-129,9,182000,Cash,35.0,Cancelled,Friendly and professional service
TX_0000006138,CUST0742,2024-10-30,RS-377,35,407000,E-wallet,42.0,Refunded,
TX_0000007764,CUST0944,2024-10-06,TD-113,36,147000,E-wallet,44.0,Completed,
TX_0000007593,CUST0923,2025-03-16,NG-604,23,190000,Bank Transfer,30.0,Completed,
TX_0000000673,CUST0084,2025-07-18,PC-290,39,146000,Debit Card,38.0,Completed,
TX_0000006347,CUST0768,2025-06-14,WG-921,22,342000,E-wallet,20.0,Completed,Item arrived in perfect condition
TX_0000002517,CUST0309,2025-07-25,SY-786,4,188000,E-wallet,43.0,Completed,
TX_0000007152,CUST0868,2025-02-01,CZ-447,22,21000,Bank Transfer,27.0,Cancelled,
TX_0000007295,CUST0885,2024-10-25,UC-591,35,301000,Bank Transfer,26.0,Completed,
TX_0000004315,CUST0521,2025-02-17,RT-295,20,83000,E-wallet,36.0,Completed,Bit disappointing from the photo
TX_0000008168,CUST0996,2025-08-25,CD-469,39,267000,Debit Card,21.0,Completed,
TX_0000001465,CUST0185,2025-08-01,VO-670,23,245000,E-wallet,22.0,Completed,
TX_0000002926,CUST0359,2025-08-20,GW-197,38,388000,Cash,37.0,Refunded,"Honest seller, item as described"
TX_0000006432,CUST0778,2025-01-18,WS-959,40,219000,Bank Transfer,38.0,Completed,
TX_0000001193,CUST0148,2025-09-22,DD-380,40,373000,Credit Card,13.0,Completed,
TX_0000002599,CUST0317,2025-06-20,FR-062,17,2000,Bank Transfer,22.0,Completed,
TX_0000003048,CUST0372,2024-10-19,SQ-252,2,284000,E-wallet,37.0,Completed,
TX_0000002112,CUST0258,2025-06-12,VA-856,16,277000,Debit Card,39.0,Completed,
TX_0000004536,CUST0547,2025-07-07,WE-299,39,203000,E-wallet,20.0,Completed,"Poor product, requesting refund"
TX_0000007385,CUST0896,2025-08-09,HH-980,20,433000,E-wallet,45.0,Completed,
TX_0000001514,CUST0190,2025-05-17,KU-317,22,160000,Cash,42.0,Completed,
TX_0000000217,CUST0029,2025-02-18,UE-091,30,279000,Cash,37.0,Completed,
TX_0000006995,CUST0852,2024-12-28,GT-730,11,221000,Credit Card,1.0,Refunded,"Responsive seller, good problem solving"
TX_0000005563,CUST0675,2025-01-26,UO-352,31,134000,Debit Card,25.0,Refunded,
TX_0000000422,CUST0056,2025-08-11,TE-778,27,125000,Cash,6.0,Completed,Doesn't meet expectations
TX_0000000506,CUST0065,2025-09-04,ZQ-709,11,100000,Cash,25.0,Completed,
TX_0000005706,CUST0693,2024-10-09,UN-600,14,277000,Credit Card,3.0,Completed,
TX_0000002311,CUST0283,2025-07-04,MY-560,24,316000,Cash,34.0,Cancelled,"Quality product, attractive packaging"
TX_0000006132,CUST0741,2025-02-18,FE-391,23,310000,Debit Card,42.0,Completed,
TX_0000007632,CUST0928,2025-08-10,KX-977,36,493000,Bank Transfer,8.0,Completed,"Seller communicative, item is good"
TX_0000001583,CUST0197,2025-09-08,AK-625,25,315000,Debit Card,50.0,Completed,
TX_0000000507,CUST0065,2025-03-02,AH-906,18,60000,Debit Card,34.0,Completed,
TX_0000002274,CUST0278,2024-12-20,MM-461,40,169000,Credit Card,13.0,Completed,
TX_0000004393,CUST0529,2025-07-09,QD-718,26,300000,Bank Transfer,30.0,Completed,
TX_0000006513,CUST0786,2024-11-12,VV-026,27,439000,Credit Card,4.0,Completed,
TX_0000003766,CUST0451,2025-09-02,TL-047,7,71000,Credit Card,46.0,Completed,
TX_0000006581,CUST0795,2025-01-17,JO-845,36,269000,E-wallet,48.0,Completed,
TX_0000005305,CUST0643,2025-09-18,JI-782,24,220000,E-wallet,9.0,Completed,
TX_0000002376,CUST0291,2025-09-07,QT-099,29,269000,E-wallet,34.0,Completed,
TX_0000002930,CUST0359,2025-08-24,JI-038,19,159000,E-wallet,8.0,Completed,Doesn't meet expectations
TX_0000003784,CUST0453,2024-11-28,ZG-687,21,317000,Debit Card,46.0,Completed,Disappointed with item quality
TX_0000005197,CUST0628,2024-07-09,EW-589,17,277000,Cash,26.0,Completed,
TX_0000003413,CUST0412,2025-03-10,WT-446,8,329000,E-wallet,12.0,Completed,"Slow shipping, ordinary item"
TX_0000002543,CUST0312,2025-02-24,EJ-968,19,331000,Credit Card,26.0,Completed,
TX_0000005262,CUST0635,2025-09-06,RL-853,7,272000,Bank Transfer,3.0,Completed,"Item as ordered, safe packaging"
TX_0000002698,CUST0327,2024-10-14,RH-317,29,269000,Debit Card,33.0,Completed,
TX_0000000348,CUST0047,2025-03-21,QY-861,37,200000,Debit Card,5.0,Completed,
TX_0000007240,CUST0878,2024-08-07,ZP-750,36,362000,Credit Card,0.0,Pending,
TX_0000006875,CUST0835,2025-01-26,NQ-701,5,63000,Debit Card,9.0,Completed,
TX_0000000334,CUST0044,2025-01-11,DW-086,22,363000,Bank Transfer,15.0,Completed,
TX_0000007424,CUST0899,2024-10-27,YQ-518,22,212000,Debit Card,31.0,Completed,
TX_0000002305,CUST0282,2025-09-15,LJ-920,33,228000,E-wallet,33.0,Completed,
TX_0000007562,CUST0917,2024-11-07,LA-820,24,373000,Credit Card,22.0,Completed,
TX_0000007767,CUST0945,2025-09-10,BT-877,25,181000,Credit Card,8.0,Completed,Very satisfied with this purchase
TX_0000003081,CUST0376,2025-05-02,OJ-040,8,494000,Bank Transfer,1.0,Completed,"Product matches photo, good quality"
TX_0000007174,CUST0871,2025-07-13,BT-972,32,491000,Bank Transfer,43.0,Completed,"Good product, meets expectations"
TX_0000007130,CUST0865,2025-08-26,YH-631,5,467000,Credit Card,37.0,Pending,
TX_0000007683,CUST0934,2024-12-28,BM-160,20,265000,Credit Card,2.0,Completed,Response was slow but item is good
TX_0000003795,CUST0454,2025-03-06,MG-469,32,258000,Credit Card,,Completed,
TX_0000002665,CUST0323,2025-05-07,CN-189,37,123000,Bank Transfer,45.0,Completed,
TX_0000000747,CUST0093,2024-09-25,KB-927,34,146000,Cash,15.0,Completed,
TX_0000001564,CUST0196,2025-09-12,NH-894,4,75000,Bank Transfer,17.0,Completed,
TX_0000007900,CUST0960,2025-09-22,BT-276,35,206000,Cash,,Completed,
TX_0000006544,CUST0792,2024-11-21,WI-215,33,113000,Debit Card,19.0,Completed,
TX_0000003519,CUST0424,2025-08-14,RQ-479,19,370000,Bank Transfer,33.0,Completed,"Product not original, very disappointed"
TX_0000004848,CUST0583,2025-02-13,WD-631,22,256000,Credit Card,18.0,Completed,
TX_0000002025,CUST0248,2024-10-15,NS-590,11,83000,E-wallet,2.0,Completed,
TX_0000002570,CUST0315,2024-11-04,RX-691,29,477000,Bank Transfer,40.0,Completed,"Great product, will order again"
TX_0000002909,CUST0357,2025-01-28,LM-088,26,306000,Credit Card,30.0,Completed,Shipping delayed but item is good
TX_0000006958,CUST0845,2024-10-07,KE-102,24,107000,Credit Card,34.0,Completed,
TX_0000002440,CUST0299,2024-12-22,WZ-407,20,193000,Credit Card,9.0,Completed,
TX_0000005439,CUST0660,2025-01-09,JE-857,11,447000,E-wallet,39.0,Completed,"Item as ordered, safe packaging"
TX_0000004585,CUST0552,2024-11-11,WR-353,23,451000,Debit Card,26.0,Refunded,
TX_0000003341,CUST0405,2025-01-04,XK-447,26,170000,Debit Card,27.0,Completed,
TX_0000004167,CUST0505,2025-03-07,VC-549,18,466000,Debit Card,42.0,Completed,
TX_0000003045,CUST0372,2024-12-09,EG-731,16,255000,Credit Card,9.0,Completed,"Product matches photo, good quality"
TX_0000000260,CUST0033,2025-03-01,EB-694,18,335000,E-wallet,21.0,Completed,
TX_0000006947,CUST0844,2024-07-23,OM-007,33,240000,E-wallet,13.0,Completed,
TX_0000000381,CUST0051,2024-12-19,ZF-907,13,197000,Debit Card,0.0,Completed,
TX_0000004105,CUST0496,2025-08-23,KP-927,30,279000,Debit Card,26.0,Completed,
TX_0000002690,CUST0327,2024-12-12,HH-518,20,245000,E-wallet,47.0,Completed,"Quality product, attractive packaging"
TX_0000001913,CUST0233,2025-07-31,KS-328,38,345000,Credit Card,10.0,Pending,
TX_0000006471,CUST0782,2025-02-28,TG-055,20,183000,Cash,15.0,Completed,"Item arrived quickly, good condition"
TX_0000000600,CUST0074,2025-08-07,QR-229,20,438000,Bank Transfer,0.0,Completed,"Item matches picture, very satisfied"
TX_0000000046,CUST0006,2025-07-12,TJ-770,31,169000,Credit Card,18.0,Completed,
TX_0000001445,CUST0183,2025-06-29,YH-654,10,149000,Bank Transfer,34.0,Completed,Item arrived in perfect condition
TX_0000001653,CUST0206,2025-03-19,BE-202,21,435000,Credit Card,3.0,Completed,Shipping a bit slow but good item
TX_0000006626,CUST0801,2025-02-01,KC-225,38,1174000,Cash,21.0,Completed,
TX_0000001894,CUST0231,2025-07-26,FI-898,15,383000,Bank Transfer,8.0,Completed,"Good product, meets expectations"
TX_0000003056,CUST0373,2025-02-16,OP-719,11,460000,Cash,5.0,Completed,
TX_0000006567,CUST0795,2024-12-29,FJ-357,25,495000,Bank Transfer,5.0,Cancelled,
TX_0000007845,CUST0954,2024-11-13,PA-854,14,451000,E-wallet,42.0,Completed,
TX_0000004792,CUST0577,2025-02-05,VD-976,24,212000,Cash,20.0,Cancelled,
TX_0000001967,CUST0240,2025-03-11,AZ-320,37,299000,Credit Card,7.0,Completed,
TX_0000005922,CUST0715,2025-03-26,TR-184,19,212000,Credit Card,4.0,Completed,"Standard quality, reasonable price"
TX_0000002830,CUST0345,2025-06-30,DJ-561,8,126000,Cash,22.0,Completed,
TX_0000003297,CUST0399,2025-08-18,GK-127,28,274000,Cash,48.0,Completed,Quality below expectations
TX_0000001601,CUST0200,2025-01-12,PL-069,11,237000,Debit Card,0.0,Completed,
TX_0000005034,CUST0860,2025-09-18,FH-374,23,418000,Cash,29.0,Completed,"Product meets expectations, great"
TX_0000007805,CUST0949,2025-08-30,NC-530,21,224000,E-wallet,24.0,Completed,
TX_0000006357,CUST0769,2025-06-11,GZ-185,29,362000,Bank Transfer,36.0,Refunded,"Fast shipping, neat packaging"
TX_0000005153,CUST0623,2024-12-12,BR-103,40,455000,Bank Transfer,50.0,Completed,
TX_0000003027,CUST0370,2025-01-20,YM-274,23,232000,Cash,18.0,Completed,
TX_0000005235,CUST0632,2025-06-20,IH-859,21,435000,Bank Transfer,9.0,Completed,
TX_0000000427,CUST0057,2025-05-28,YE-966,14,307000,Cash,13.0,Completed,
TX_0000000411,CUST0054,2025-05-05,JJ-991,40,174000,Credit Card,1.0,Completed,Doesn't match my expectations
TX_0000006853,CUST0832,2025-03-07,GJ-535,23,221000,Debit Card,28.0,Completed,A bit expensive but satisfied with result
TX_0000002580,CUST0315,2025-04-18,MZ-750,33,148000,E-wallet,16.0,Completed,
TX_0000002969,CUST0364,2025-07-26,XL-604,25,369000,Cash,42.0,Completed,
TX_0000003017,CUST0369,2025-01-03,CU-428,18,196000,E-wallet,1.0,Completed,Fast response from seller
TX_0000002843,CUST0347,2025-03-20,YF-985,19,348000,Debit Card,27.0,Refunded,"Good item, express shipping"
TX_0000000211,CUST0026,2025-01-17,HC-261,40,286000,Bank Transfer,13.0,Completed,
TX_0000005141,CUST0621,2024-12-01,YW-484,25,146000,E-wallet,31.0,Completed,
TX_0000005503,CUST0667,2025-01-25,GD-769,16,260000,E-wallet,34.0,Completed,
TX_0000007133,CUST0866,2025-03-20,GO-793,8,361000,Debit Card,15.0,Completed,"Amazing product, highly recommended"
TX_0000008195,CUST0999,2025-02-06,CN-233,8,40000,Cash,3.0,Completed,
TX_0000001050,CUST0128,2025-01-28,MU-820,30,81000,Debit Card,3.0,Completed,Satisfying service
TX_0000003188,CUST0387,2024-10-31,EU-017,13,230000,Cash,31.0,Completed,"Quality product, satisfying service"
TX_0000006815,CUST0826,2024-12-09,CU-914,19,271000,Credit Card,36.0,Completed,Standard quality for the price
TX_0000003019,CUST0369,2025-02-09,YD-260,16,224000,Cash,5.0,Completed,
TX_0000001973,CUST0241,2024-10-01,OG-874,14,33000,Debit Card,29.0,Completed,
TX_0000001500,CUST0189,2025-09-24,WF-703,21,489000,E-wallet,34.0,Completed,Slightly disappointed with the finishing
TX_0000001110,CUST0136,2025-02-03,MR-400,38,182000,Debit Card,37.0,Completed,5 stars for this product
TX_0000005437,CUST0660,2025-05-26,YK-792,21,416000,Debit Card,49.0,Completed,"Original item, fast shipping"
TX_0000000653,CUST0081,2024-11-14,XE-465,19,329000,Cash,20.0,Completed,
TX_0000005326,CUST0648,2025-06-05,IC-722,20,109000,Cash,48.0,Completed,
